id,met_001,met_002,met_003,met_004,met_005,met_006,met_007,met_008,met_009,met_010,met_011,met_012,met_013,met_014,met_015,met_016,met_017,met_018,met_019,met_020,met_021,met_022,met_023,met_024,met_025,met_026,met_027,met_028,met_029,met_030,met_031,met_032,met_033,met_034,met_035,met_036,met_037,met_038,met_039,met_040,met_041,met_042,met_043,met_044,met_045,met_046,met_047,met_048,met_049,met_050,met_051,met_052,met_053,met_054,met_055,met_056,met_057,met_058,met_059,met_060,met_061,met_062,met_063,met_064,met_065,met_066,met_067,met_068,met_069,met_070,met_071,met_072,met_073,met_074,met_075,met_076,met_077,met_078,met_079,met_080,met_081,met_082,met_083,met_084,met_085,met_086,met_087,met_088,met_089,met_090,met_091,met_092,met_093,met_094,met_095,met_096,met_097,met_098,met_099,met_100,met_101,met_102,met_103,met_104,met_105,met_106,met_107,met_108,met_109,met_110,met_111,met_112,met_113,met_114,met_115,met_116,met_117,met_118,met_119,met_120,met_121,met_122,met_123,met_124,met_125,met_126,met_127,met_128,met_129,met_130,met_131,met_132,met_133,met_134,met_135,met_136,met_137,met_138,met_139,met_140,met_141,met_142,met_143,met_144,met_145,met_146,met_147,met_148,met_149,met_150,met_151,met_152,met_153,met_154,met_155,met_156,met_157,met_158,met_159,met_160,met_161,met_162,met_163,met_164,met_165,met_166,met_167,met_168,met_169,met_170,met_171,met_172,met_173,met_174,met_175,met_176,met_177,met_178,met_179,met_180,met_181,met_182,met_183,met_184,met_185,met_186,met_187,met_188,met_189,met_190,met_191,met_192,met_193,met_194,met_195,met_196,met_197,met_198,met_199,met_200
P0923,22.74756854,4.335090481,9.06500803,4.126644145,4.093848829,,25.71448473,4.923947991,6.365913026,8.292866817,2.747074251,,11.63765986,7.824747789,5.982705924,,5.48893424,1.620200017,8.970831406,4.933197158,3.734877425,2.543391662,2.592836041,3.84542036,8.197335619,3.957316639,2.755732268,4.737549189,2.549593635,2.029524973,3.929105718,4.347040837,2.201796866,3.546415356,0.913184661,2.123298653,6.614540026,3.157197136,6.150454475,4.151626257,1.074209516,1.875632703,0.595085347,0.518193399,1.601187265,0.63236192,,1.152000717,1.423060419,,1.603741906,1.199907319,1.098323306,,0.897010802,1.749654908,0.949963822,0.640006858,0.466747687,0.699132957,0.313468007,0.381435653,0.814832056,1.178026049,2.038925896,0.444299805,0.994548766,1.760758529,0.817459899,0.398266467,0.520068915,3.611540947,0.324495179,,1.724080744,0.962239114,0.846881793,0.595436511,0.426961295,1.525902982,1.056956219,0.758024753,0.667435546,1.252032558,1.643069436,2.012846747,2.652930367,2.136094408,1.512791142,1.392075406,1.552700884,2.053756547,1.542172076,1.701276655,4.431802456,1.025368612,0.752852396,1.456030951,1.35886903,2.733909665,2.196269377,1.327853928,0.828810472,0.228902526,,0.853237623,0.681387786,1.467929597,1.994003962,0.937715099,1.11391122,1.018708769,2.817454798,1.511389176,1.134271016,2.19475204,1.080849256,1.603442501,0.966096178,2.506644147,0.567244429,1.318751703,0.444860605,2.754578678,0.803884516,0.96648157,2.700086093,1.830454159,1.240105761,0.606420711,2.133115387,0.76367532,0.841007939,0.610746498,1.348603296,0.524159611,0.706023652,0.998263045,1.438861916,0.73442244,3.511676208,0.518867536,0.717268735,1.786824997,0.746558785,0.51235549,2.541251646,1.705016162,1.172009005,1.158157243,1.750860334,1.525301883,1.296528187,0.69870545,3.087992454,0.794563177,2.129569109,0.758567022,0.574911362,0.387447192,0.732874159,0.40363367,0.763498873,1.014174079,0.495367758,0.753329407,,0.39554689,0.487771298,0.388616211,0.652452514,,0.564957231,1.009822247,1.216356966,0.37484472,0.422710277,0.502493875,0.287126374,0.480215806,1.32308939,,0.74674253,0.444282553,0.532005379,0.894410755,0.775755275,0.596973937,0.532876986,1.138624214,0.594653767,1.091644474,0.442317083,1.520635071,0.733250411,0.610878862,1.064163389,0.287560903,0.471069749,0.280260894
P0924,0.726405122,,1.940894198,2.925301421,1.150579798,1.481812259,1.655619354,0.946475026,1.794537395,2.477304723,1.71326127,2.167521427,1.105508965,0.965266326,2.568143369,0.915019957,0.266755881,0.157286596,0.177961777,0.532068566,1.153849141,0.329344333,0.684826724,0.40199031,0.302964088,1.002245854,0.598667314,0.537291426,1.040339517,0.480986422,0.836413223,0.467358169,0.33902588,1.747782934,1.324187965,0.68753411,0.453241816,1.043628075,0.449362815,0.203264942,,1.701732841,2.229922248,,,1.983674036,2.09668985,0.912826649,0.869816224,3.399941161,2.933870378,4.206824053,3.78923369,1.534487204,1.997547753,,3.84273738,1.978546934,1.441810206,,,3.091655403,2.670948605,4.70677158,1.342856015,2.676922285,2.601690936,1.582633547,2.133128177,2.799074502,1.024706244,2.485358411,1.780518216,2.915586071,5.145982464,4.338985538,1.61679113,1.93072288,3.002205711,0.860546088,0.414817717,0.80757758,0.522730468,0.467521644,1.502980025,0.642529588,0.736342849,0.615166719,0.506640192,0.773499794,,0.829249589,0.903959755,0.572092431,0.269570946,1.076250637,1.340936079,0.636195533,0.719200639,0.437594592,,0.229540811,0.413545375,1.099012498,0.513891794,0.578934079,0.566393386,0.829532278,0.491561106,0.31060049,2.291079235,2.743748186,0.543199747,0.518432885,1.844390137,0.575411177,0.667763074,0.714060684,1.158341003,0.460739687,1.739759745,2.038722141,,1.665486053,0.650435691,2.07991789,5.962210154,0.937861989,0.366437527,1.348735075,1.580598355,0.333646487,2.010724939,0.610451483,1.545418177,1.209835897,1.131121774,0.980277315,0.625149737,1.73603724,0.622017925,2.007084783,1.090563331,0.618450407,1.907018911,1.314763195,1.287232232,,2.368190156,,,2.90726049,1.317896978,1.106368073,1.386850047,2.402480339,1.135599587,1.051627746,1.634259601,1.759275026,0.729144928,2.950507871,2.627799676,1.762717652,1.423210766,2.568390257,,1.236500628,9.001238166,3.210506243,1.433216204,0.774313765,4.765260942,4.29348412,1.587528048,1.225256178,2.509055967,2.601379534,1.270841812,2.593285091,2.967608229,1.501092041,2.889855818,0.903461503,1.922239313,2.307854049,2.225415756,3.788029028,2.632562143,1.46217676,5.614712998,6.455660123,3.319755088,2.635715138,0.935659723,1.213007342,,1.992172031,1.288433143,2.88455611
P0925,2.481302216,0.759022988,1.190140388,,2.912979352,2.107140839,4.928264806,5.167509652,4.583137696,1.794804,3.803470616,6.646351493,1.632682853,7.978104904,1.81113971,0.483534796,1.969501942,,,0.527288741,0.345550731,0.619285972,0.510191668,1.416447724,1.504289305,2.154221297,0.211007462,0.717847798,1.01054637,2.770206022,0.973328872,2.3732628,0.615166888,1.5950923,0.547518891,,0.445483058,1.613460624,0.959501591,1.03925307,,2.009938201,0.929704569,2.391870977,1.853059297,1.760551449,2.243984788,1.101426607,1.210133283,2.001114577,1.380204385,2.10617885,0.570927993,1.27840549,0.719521293,0.433067905,1.054084086,2.038696166,0.617230997,1.51581664,2.416420514,0.72885627,0.473663442,,1.777311332,,1.225699574,1.117796401,0.847653749,1.565291853,1.001681201,0.470275288,6.215783115,0.534237864,0.916185437,0.607198777,0.932689296,0.499815005,2.855906892,2.302879219,2.31506324,,8.84212315,5.623103255,2.867979307,4.868798276,,6.36413147,12.20498256,4.154087883,12.12367397,10.86702644,8.158261674,2.191056681,5.339028588,18.08263697,2.069221163,4.599395437,,2.225766486,5.198970986,2.239296932,,2.390887302,0.966869941,4.495145184,1.254111534,5.755662808,2.887657908,1.74325078,6.415561182,2.765756079,1.722373619,1.748080739,2.447370374,2.444439701,9.917980657,,2.257017267,5.308556352,0.485133471,0.258103544,0.156088957,0.098161614,0.084191316,0.148997049,0.286320371,0.658685906,0.246380882,0.864192326,0.173634684,0.180762642,0.143105802,0.713098618,0.821235812,,0.164276489,0.378423713,0.829434512,0.382858621,0.25405797,0.546014033,1.342576368,0.152463435,0.723608113,0.121100434,0.644987201,0.103782521,0.8984849,0.538187196,,1.706851676,0.152206493,1.304009143,,0.386420147,0.216527515,0.228819246,0.753151682,0.404014888,2.199877399,2.97255738,0.433012832,1.463301246,3.092920862,1.841252224,1.741802695,2.048308229,3.309961194,1.876262508,0.787348408,0.789740444,1.64036335,0.487139958,1.324601438,2.251666194,2.560126111,1.259823017,0.599425443,1.016606031,1.126326083,1.320230152,1.564772574,0.616211096,1.289640906,2.217575269,1.050321963,0.669276875,,1.773814664,1.973156274,1.639841098,0.712297721,0.868753219,2.826388304,1.742115736,3.296139992,0.603685801,2.138303023,1.627464027
P0926,5.851861561,2.517474377,3.599479761,2.707652525,1.505658984,4.129077832,1.337361409,3.082764426,1.854526519,1.580723868,1.59698814,3.73765651,2.747219031,4.345397888,3.286018137,1.575766837,0.584774117,0.697225274,1.657476504,0.389856888,0.954570038,1.3693263,0.668162403,0.967989646,0.888045152,0.522882109,0.609641371,1.318214211,,0.789896593,0.656818485,2.291625852,0.607275784,0.762835134,0.720316528,0.70095415,1.638421149,0.883883517,1.416422196,1.148733903,1.240393566,0.640565437,0.543619393,0.823610206,0.849332493,0.616095608,3.249205716,0.809725863,0.812451276,0.16834211,1.026226358,1.049967562,,0.744787196,0.710015871,,1.333387572,0.40278941,1.335589888,0.809813713,0.863377202,,1.208459747,1.855973989,0.877734314,0.777373984,0.232436609,0.344564507,0.329201567,0.301254237,1.265287916,1.054125768,0.337074759,0.896702966,0.395149199,0.81240956,1.410976025,0.70706446,0.823387494,0.635608856,,0.998724175,2.27601466,1.143349104,1.276086913,2.04485302,1.135340483,0.898181879,1.237370178,1.225193316,0.801092573,1.292687075,1.420921371,0.914125352,0.436938597,3.471531747,2.283720191,1.765802449,1.746009717,0.884858067,1.081428972,0.60464473,1.899861905,0.894435476,6.818233399,0.591194186,0.578650184,0.651410273,1.198800491,1.669303583,2.049198658,1.212432599,1.41771537,5.032911059,1.055921535,1.377883879,0.534833928,0.841687458,1.083128505,2.054010245,0.390425048,,0.75983176,0.660307119,0.492577454,0.510983,0.528940532,1.097420519,1.065951988,0.656606442,0.191325796,0.755963807,0.551632279,,0.168093921,0.368674159,0.234646101,1.521653732,0.399604917,0.725098426,2.166417811,0.604626414,0.302289747,0.633435173,,1.342549508,0.644217317,1.137945894,0.410203806,1.275109352,0.586811107,0.512461479,0.402048035,0.53609671,0.786789966,0.781259336,1.066144568,0.894932915,0.2871605,0.285340611,,0.853966339,1.293276205,,1.181549505,1.596588889,0.6676809,0.726254039,0.279369842,0.495205301,2.382311585,1.313450505,1.886929907,3.1702839,,0.950034617,2.937930881,1.764818226,0.52697806,0.654452875,0.336634745,0.431745044,1.01556118,0.446922681,2.5778236,0.104578154,1.035266417,0.492725285,1.025873855,0.730247777,0.381614386,1.689042792,0.358909843,0.942084274,0.431939642,,0.988863507,0.245465636,,1.788283457
P0927,8.281717671,0.83837313,1.85545136,1.428149864,5.281398878,3.029052979,1.497804455,1.800794988,5.06769596,2.505624385,6.168488966,2.980331744,1.478407883,3.607097501,,0.433520901,2.274135121,1.380607038,0.971095806,0.467594283,1.250600876,0.433417229,1.095260279,0.31756372,1.739115058,1.112388242,1.430610704,1.550625905,1.502250474,2.219048941,1.993693368,2.314423439,0.41321154,0.67932152,0.759509895,,1.43934874,1.554045572,1.382984937,0.406822106,0.826532543,0.663969147,,2.454169929,1.956154237,0.723120233,0.4383214,0.615489723,,1.334115763,0.206683559,0.611915679,1.185341719,0.662851903,0.333122588,0.619391281,1.510580751,1.087524024,,0.445929911,0.627838234,0.65709131,1.204141062,0.633413481,,0.503179968,1.558503869,0.89091693,1.438140798,,1.097005372,0.35604741,0.569560454,0.171844725,1.007391369,0.957731941,1.303050103,,0.621593427,0.822063603,3.888453045,0.91515458,0.790371479,0.394201083,,0.961891988,2.421838829,0.724590275,1.504205705,2.214918448,1.512555549,1.123684829,,1.087343892,0.299158706,1.418672606,0.726002037,0.79186611,1.773135286,1.51797352,1.273638808,1.28949211,1.587268303,2.028982135,1.193092025,,1.117551326,,0.897901548,2.377536381,2.828128474,1.342024033,1.359962985,1.132287227,0.922643363,5.940253323,1.199742418,1.523058197,3.492316289,1.201128424,1.09580693,2.114404252,1.805882332,1.208306108,2.870865444,1.920625807,0.589287021,2.557306066,1.142036504,,1.287123105,0.310878922,0.589606076,1.760879355,1.633386876,1.896215402,0.937885823,1.149433501,0.905735424,1.024733674,0.761727972,1.827550411,0.900708205,1.99305039,1.257577583,1.836104424,0.810402339,1.489028617,0.305173295,1.006327898,0.343515613,1.269147046,0.951242928,1.065935149,1.126895376,1.836631887,1.556523936,0.527831763,0.89911318,1.081862489,1.358168107,1.490337276,1.034322844,2.276240228,1.729724707,1.437322821,4.115636467,1.941942868,1.557877014,4.927062231,3.280406827,3.534863615,1.871747724,1.457179125,1.758553356,,2.009018895,0.998541524,1.418387066,1.397465037,1.05066525,2.413803035,1.801058249,3.292748377,2.443020165,0.421933376,3.233645976,1.510430962,2.635315725,3.111105415,1.139627921,1.26575202,1.29439798,0.517950596,2.774565638,1.771653872,6.25734532,1.902808606,1.271427467,0.644099491
P0928,3.238914437,3.851061348,1.281036831,2.588813828,2.96831094,2.00544917,1.14760778,0.682567697,4.69586557,5.008490568,2.676167655,1.074999752,2.205318966,0.781154431,4.543846453,,1.02170652,,,3.113634046,1.58949542,1.176729069,0.540794869,1.423540035,1.305966679,1.058824925,,1.052314237,,1.088739825,0.40841882,3.458757474,0.49868551,0.564509721,0.731171523,0.590390058,0.273485407,0.44249085,0.985526756,1.25453059,,1.676485142,2.825832561,0.959519308,0.567994302,2.295232991,1.107107564,1.450674225,1.022854224,0.598607625,1.635847066,1.474909349,2.511236287,1.451355475,0.412911217,1.037484709,3.126855933,1.243912706,,1.925227465,2.527383923,3.551122478,1.145948541,2.257977679,0.358556989,2.886438685,1.440166412,0.835075276,1.588165527,,1.398925839,1.360353113,2.117278938,0.695927661,1.18838689,2.868033652,1.206192587,0.409688235,1.663326837,1.742738345,0.834225052,0.605404688,0.996368539,0.510875917,2.094112196,0.291805426,1.211734471,0.401457818,0.223284452,0.551086169,0.70594869,1.158257958,1.12697029,,0.619508381,,0.244343199,1.215344951,1.283967279,0.60234718,0.763507466,,1.212414782,0.580761155,0.368200655,0.471001411,0.426972228,0.741916524,0.462734086,0.289610957,0.538478798,1.132665688,2.129012352,0.578152439,0.395673688,0.391922675,1.778074822,0.511944521,0.738014505,0.390662854,2.678478873,3.319655278,5.397209758,5.443100614,2.910563294,14.16369175,4.021838369,1.925626457,1.00237596,6.113673424,6.491901704,4.416085376,2.956569193,3.967347485,7.176410179,,,4.495946756,6.838335643,2.42318442,12.37335193,5.886376992,2.702379467,2.256233836,2.448770041,5.959057812,7.235849871,9.104466698,7.682121493,2.779284809,6.799956209,5.836524681,4.266572843,5.599044443,10.30716653,3.998398766,2.466188043,9.392255608,4.405752208,8.797064948,1.506190003,0.381014563,0.475196874,0.472857722,0.604525116,0.944737614,3.07047504,2.005051024,2.012678337,0.87351996,1.621288367,0.616152995,0.51959971,,2.444783626,2.11212663,1.182245657,0.969264617,1.209017195,1.536029019,1.240120488,0.415845968,0.8130374,0.513408374,1.525109995,0.463084011,,0.431255286,0.648612812,1.421113618,,0.616417021,1.291681616,1.796776456,0.689139877,3.446308499,2.283700173,2.42100505,1.05789371,0.54709301
P0929,,1.566503687,4.284322291,4.936358283,,1.106366534,3.57583046,3.18559319,2.23907138,1.072816813,0.949246561,2.252510853,4.641653768,1.197677701,1.569736757,1.246753512,0.509742751,1.843616105,0.590023009,0.395522987,0.850244847,1.344406984,0.795493789,0.570829801,0.421354986,3.041621972,0.658384411,,0.25330202,0.380414048,0.599709627,0.569012871,,0.311752637,0.165262423,1.643732405,0.524437913,0.672578979,0.590898419,1.209784118,1.291590602,2.496637884,1.26084856,1.180420887,0.522969859,1.322896929,2.511413035,0.863896018,0.650612302,1.880730231,0.77761209,0.52268717,0.926349682,1.050504091,3.79915476,0.513887397,1.537302999,0.327660543,1.433034026,2.034308186,0.92926025,4.695904716,1.596681175,1.196851601,2.551480883,0.798367155,1.469561059,1.38722501,3.951869475,1.30477325,0.222978714,1.65189511,0.993785985,1.302095097,0.569673613,2.613981636,0.905477693,0.916771108,0.841277073,,0.952021461,0.855946874,0.559414408,1.069773208,1.772674045,2.631387868,0.542283164,1.001245092,1.586845131,0.473084996,1.548603823,1.276458562,1.329267028,1.740049755,1.012743994,1.271722871,,,,0.323399568,0.96611855,1.573187495,1.152184095,0.689317198,1.551721385,1.280680302,1.465709992,,1.879735827,2.884592593,0.487296138,1.576236504,3.187666778,2.943440597,0.98036394,2.1084086,3.767478947,2.021070823,1.175717039,0.442976595,,3.127520574,2.586286899,2.322090195,1.161980529,1.377929696,1.98622674,,1.163284649,1.467912866,1.084026858,1.838260875,2.034371097,,1.482706619,4.205438955,1.423491178,1.488575363,0.701521239,1.543096191,1.549887086,1.981836923,1.085103546,2.901376391,5.324620374,1.109560255,5.688122092,0.990373241,4.301570067,0.361069198,1.466720221,0.885469369,1.064161943,1.63295878,2.47635111,1.924407865,2.938770315,1.24028058,1.013164548,3.585020344,0.626559883,0.596778805,1.504916723,0.367329851,0.552499723,0.983712478,0.151863162,0.279919967,1.155914678,,0.63046204,0.367248233,0.59968593,0.728117084,0.502940244,,,0.267150936,0.544358381,1.260632585,0.623640092,0.542196176,0.956491208,1.010721964,0.227677394,,0.304831933,0.842557838,0.465175218,0.458240448,0.258531295,0.675464781,1.134687129,0.278242199,,0.572983654,0.315595809,0.344823514,0.189152317,0.134279171
P0930,10.41441017,4.550990393,8.815243616,3.356804371,9.534562959,2.522053858,15.08220191,5.564221169,,4.881047577,9.604273752,2.042868628,3.363145689,9.07566503,,1.931368467,3.829339699,2.423114983,1.624180205,4.33656042,4.633903005,6.846565852,,6.54063642,6.418839667,4.302491186,1.655511986,3.939618137,8.473345762,5.141004509,3.098645536,3.688284907,26.46697282,6.171973282,4.327652208,3.471870193,3.841469399,4.080532042,6.142996621,3.472575998,,1.406342928,1.523842381,0.520120664,1.233650371,0.938405001,0.388963653,1.018543344,3.458989319,1.722567845,0.377038124,1.432682857,0.690799031,1.592362605,1.381324653,0.463472609,0.593082657,2.384717852,1.868955182,0.595988932,0.918597387,0.638029357,1.198651,0.574105689,1.093893569,0.473839831,1.574893582,0.716590625,1.640037868,0.751895076,2.053617865,0.671216306,0.383894353,1.384465452,0.396314165,0.613532444,1.06751924,,1.197935276,0.301077809,0.673819752,1.536995591,1.324562289,3.890772642,3.039882341,1.119560885,1.208098871,1.175110711,2.751941369,,2.756857091,0.431380146,3.000158899,1.402761681,0.559293937,0.89450705,1.349779767,1.105773092,2.545241554,1.039027545,0.578904209,1.14449459,0.872046289,0.974980227,0.62235292,4.523524092,,2.166713205,3.356549534,2.488036171,1.834245603,1.752819292,,1.007137909,1.547254299,1.16465854,1.027661709,,1.423839952,,0.525858184,0.218758404,0.461682813,0.790327698,1.251065412,0.162659804,0.130308085,0.177282115,0.200607519,0.633205977,0.797559713,0.833036704,0.375466884,0.124306472,0.144301863,1.412244453,0.304967394,0.046816387,0.761992399,0.317900657,0.248375294,0.219086214,0.35294675,1.543290756,0.915447608,0.536832776,0.356870796,0.37030791,0.404949563,0.435254344,0.25108947,0.101738341,0.382035293,0.066675116,0.294541981,0.113805758,0.261145737,0.228257688,0.120008473,0.228698921,1.587408187,2.170588964,1.69888363,1.083302687,0.914612237,0.499662981,0.805394417,1.389757501,,2.26421409,0.618999929,2.004275071,0.524365943,0.605939249,1.689145679,0.480226066,1.260194272,1.380437037,1.205993267,1.386717006,2.842788396,2.70479863,2.722919112,0.997850695,3.291009364,2.450338709,0.74333404,0.708202214,1.171291441,,0.890060812,0.912666819,4.734462696,0.75193908,1.766663096,1.090154635,1.176035309,1.091260807,2.099937338,1.696913436
P0931,5.535973587,7.970546434,7.137861124,2.906724293,9.791305293,6.924450124,6.39032106,6.724379531,6.242361443,8.726090293,12.91743351,6.552072368,2.077446746,7.081667019,3.144152967,,2.064066624,1.119152283,3.917472173,3.139478936,,2.100937893,1.36873194,1.340950785,1.371508027,0.987544764,8.420415463,1.034756243,5.233245981,1.888294583,5.797233942,4.052556117,1.756611303,3.796077897,2.90257744,2.616372195,1.356487791,,0.785575719,1.801185811,2.127937579,3.38817965,0.879992848,1.860249843,1.344239063,1.184161558,1.742411239,2.668930101,3.423379712,,1.516286164,1.90850189,3.202080285,3.152908245,1.243229687,2.542108072,0.570580272,3.579109649,1.935592478,,2.464809516,2.935269586,2.072169317,1.642122016,2.017026712,8.458395375,1.38958472,,1.013938074,1.571781056,2.785822952,1.807646049,1.85765364,1.12155356,3.895830483,3.436967037,1.638643687,1.233637626,2.278764123,1.205366532,0.412859236,0.715719095,0.518460486,0.326447542,,0.514533948,0.253888933,0.496574996,0.20935412,0.612403291,0.259959967,0.722588867,0.321747769,0.557492143,0.431364503,0.207031385,0.767073081,0.272344028,0.314090402,0.723771403,0.176924105,0.543073789,0.341451438,0.197149451,0.416401477,0.464781557,0.185099989,1.333218581,0.357882416,0.420355851,1.538835424,0.36398741,,1.320786506,0.293458345,0.443559172,0.64985437,0.879197385,0.776122265,0.696032488,0.832285127,1.2516462,1.781110034,1.573456175,1.719443524,4.461627906,0.604849332,1.589145096,2.309949837,1.640573902,1.496857623,2.281556352,,3.402990501,2.319346812,,0.36843407,,1.184032967,1.236455027,0.481534213,1.780046927,0.872713051,2.920657886,1.313086061,1.122730879,1.84547152,,1.954058611,,1.407953142,2.569678162,1.008494462,3.124806071,,1.153157276,,0.556295382,1.484117524,1.318749905,0.910876655,1.033957363,0.677118517,,,,0.99711246,1.333456522,1.572430885,0.86338487,1.573237152,1.221565478,1.986611564,1.307627724,0.878224826,,1.267623258,1.637196882,0.81857079,0.719040711,0.278847368,1.268667791,1.628009691,0.593546634,0.363552279,,0.401747891,0.623839011,1.591251771,0.907930024,,0.98212969,,0.320815467,0.70298423,0.386632648,0.54397398,,0.90534082,0.506884988
P0932,9.605361893,3.275240428,13.25816514,6.38240135,3.618786303,6.335822934,2.627532543,1.944536632,4.778676646,5.827213177,5.086333691,1.274848453,4.955766519,,6.100759962,3.984796631,2.486443222,0.774618676,3.211419259,1.559327028,1.510965166,2.414242297,5.094117823,2.249852688,2.107502509,1.953074214,8.070884016,1.856586153,0.649121046,0.945348007,2.601229662,2.073855993,0.998373673,,,0.730165344,10.29173078,1.283965388,1.496168533,,1.142099498,1.450799922,0.407121245,0.266394515,1.121642093,0.662627597,0.851736257,1.150862712,1.190573737,0.617491004,1.015561296,0.485704635,1.015203228,2.116429772,0.692885053,0.660847089,1.645118865,1.028079141,0.291309143,0.360962352,1.701944349,1.177142718,0.379303191,0.524928139,0.570608016,0.424332544,1.730283047,1.086640426,0.92913057,1.198828602,0.715324394,1.186686368,0.251764433,3.412728545,0.565079864,0.931128706,1.029268534,0.44025583,0.32692997,0.606221781,0.634913786,1.319444996,0.657914466,0.741980472,0.567883024,1.25172344,0.616797533,0.463837523,1.110670687,1.192076244,0.266445969,0.550002008,0.74115519,0.793768749,0.252041069,0.525824776,2.02999209,0.433129694,0.312245819,0.7967769,0.654868805,0.798981183,0.618020825,0.276578844,0.416269464,0.955521777,0.567097253,0.870579164,1.154233275,,0.86899884,1.088047385,1.008859807,0.560886152,1.275754956,0.610240766,0.373992563,0.446351025,1.397064675,1.131290433,0.602469126,0.455911461,1.828567605,1.187489706,3.483011059,2.488240251,3.301841807,2.981980603,2.11033726,0.475145948,0.631208964,0.78606114,,1.619104643,2.345891099,1.206026753,1.32245047,,0.51892379,1.931052583,0.55753529,0.632563714,0.803003307,0.990869179,1.120525636,0.568225853,0.466622566,1.235453593,1.244643171,0.722641577,0.883395229,0.579844799,1.265543818,0.766765761,2.50314436,5.061885266,0.481937792,0.814419319,0.728249475,0.31366988,0.589532176,0.410200907,1.066567697,0.415786937,0.190651753,1.080728613,,0.463865219,0.682473586,1.601497513,0.738042981,0.663575607,0.507411594,1.429636284,0.635927873,0.755922828,0.82045895,2.27449401,0.771917103,0.481570227,0.338648108,0.722605372,0.926126049,0.53253548,0.263600277,0.391864926,0.333867727,0.158314038,0.19370157,0.572642311,0.491645149,0.708056129,,0.583277593,0.715680921,0.824921245,,0.59105489,1.044413104,0.652993858
